ID;Namespace;TypeName;MemberName;SupportedPlatforms
M:System.Net.Http.Headers.HttpRequestHeaders.get_Pragma;System.Net.Http.Headers;HttpRequestHeaders;get_Pragma;12
M:System.Net.Http.Headers.HttpRequestHeaders.set_ProxyAuthorization(System.Net.Http.Headers.AuthenticationHeaderValue);System.Net.Http.Headers;HttpRequestHeaders;set_ProxyAuthorization;12
P:System.Net.Http.Headers.HttpRequestHeaders.UserAgent;System.Net.Http.Headers;HttpRequestHeaders;UserAgent;12
P:System.Net.Http.Headers.HttpRequestHeaders.ProxyAuthorization;System.Net.Http.Headers;HttpRequestHeaders;ProxyAuthorization;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_Host;System.Net.Http.Headers;HttpRequestHeaders;get_Host;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_Trailer;System.Net.Http.Headers;HttpRequestHeaders;get_Trailer;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_ConnectionClose;System.Net.Http.Headers;HttpRequestHeaders;get_ConnectionClose;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_IfUnmodifiedSince;System.Net.Http.Headers;HttpRequestHeaders;get_IfUnmodifiedSince;12
P:System.Net.Http.Headers.HttpRequestHeaders.IfModifiedSince;System.Net.Http.Headers;HttpRequestHeaders;IfModifiedSince;12
M:System.Net.Http.Headers.HttpRequestHeaders.set_IfModifiedSince(System.Nullable{System.DateTimeOffset});System.Net.Http.Headers;HttpRequestHeaders;set_IfModifiedSince;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_MaxForwards;System.Net.Http.Headers;HttpRequestHeaders;get_MaxForwards;12
P:System.Net.Http.Headers.HttpRequestHeaders.Expect;System.Net.Http.Headers;HttpRequestHeaders;Expect;12
P:System.Net.Http.Headers.HttpRequestHeaders.ConnectionClose;System.Net.Http.Headers;HttpRequestHeaders;ConnectionClose;12
M:System.Net.Http.Headers.HttpRequestHeaders.set_ExpectContinue(System.Nullable{System.Boolean});System.Net.Http.Headers;HttpRequestHeaders;set_ExpectContinue;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_IfModifiedSince;System.Net.Http.Headers;HttpRequestHeaders;get_IfModifiedSince;12
P:System.Net.Http.Headers.HttpRequestHeaders.IfUnmodifiedSince;System.Net.Http.Headers;HttpRequestHeaders;IfUnmodifiedSince;12
M:System.Net.Http.Headers.HttpRequestHeaders.get_TransferEncodingChunked;System.Net.Http.Headers;HttpRequestHeaders;get_TransferEncodingChunked;12
M:System.Net.Http.Headers.HttpRequestHeaders.set_From(System.String);System.Net.Http.Headers;HttpRequestHeaders;set_From;12
P:System.Net.Http.Headers.HttpRequestHeaders.IfNoneMatch;System.Net.Http.Headers;HttpRequestHeaders;IfNoneMatch;12
T:System.Net.Http.Headers.HttpResponseHeaders;System.Net.Http.Headers;HttpResponseHeaders;;12
P:System.Net.Http.Headers.HttpResponseHeaders.Via;System.Net.Http.Headers;HttpResponseHeaders;Via;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_TransferEncodingChunked(System.Nullable{System.Boolean});System.Net.Http.Headers;HttpResponseHeaders;set_TransferEncodingChunked;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Vary;System.Net.Http.Headers;HttpResponseHeaders;get_Vary;12
P:System.Net.Http.Headers.HttpResponseHeaders.TransferEncodingChunked;System.Net.Http.Headers;HttpResponseHeaders;TransferEncodingChunked;12
P:System.Net.Http.Headers.HttpResponseHeaders.Location;System.Net.Http.Headers;HttpResponseHeaders;Location;12
P:System.Net.Http.Headers.HttpResponseHeaders.CacheControl;System.Net.Http.Headers;HttpResponseHeaders;CacheControl;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_ConnectionClose(System.Nullable{System.Boolean});System.Net.Http.Headers;HttpResponseHeaders;set_ConnectionClose;12
P:System.Net.Http.Headers.HttpResponseHeaders.RetryAfter;System.Net.Http.Headers;HttpResponseHeaders;RetryAfter;12
P:System.Net.Http.Headers.HttpResponseHeaders.Warning;System.Net.Http.Headers;HttpResponseHeaders;Warning;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_AcceptRanges;System.Net.Http.Headers;HttpResponseHeaders;get_AcceptRanges;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Date;System.Net.Http.Headers;HttpResponseHeaders;get_Date;12
P:System.Net.Http.Headers.HttpResponseHeaders.Upgrade;System.Net.Http.Headers;HttpResponseHeaders;Upgrade;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_ProxyAuthenticate;System.Net.Http.Headers;HttpResponseHeaders;get_ProxyAuthenticate;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Connection;System.Net.Http.Headers;HttpResponseHeaders;get_Connection;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_CacheControl(System.Net.Http.Headers.CacheControlHeaderValue);System.Net.Http.Headers;HttpResponseHeaders;set_CacheControl;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Server;System.Net.Http.Headers;HttpResponseHeaders;get_Server;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_RetryAfter;System.Net.Http.Headers;HttpResponseHeaders;get_RetryAfter;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_ETag;System.Net.Http.Headers;HttpResponseHeaders;get_ETag;12
P:System.Net.Http.Headers.HttpResponseHeaders.Date;System.Net.Http.Headers;HttpResponseHeaders;Date;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Warning;System.Net.Http.Headers;HttpResponseHeaders;get_Warning;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Upgrade;System.Net.Http.Headers;HttpResponseHeaders;get_Upgrade;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_RetryAfter(System.Net.Http.Headers.RetryConditionHeaderValue);System.Net.Http.Headers;HttpResponseHeaders;set_RetryAfter;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Pragma;System.Net.Http.Headers;HttpResponseHeaders;get_Pragma;12
P:System.Net.Http.Headers.HttpResponseHeaders.Vary;System.Net.Http.Headers;HttpResponseHeaders;Vary;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Age;System.Net.Http.Headers;HttpResponseHeaders;get_Age;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_CacheControl;System.Net.Http.Headers;HttpResponseHeaders;get_CacheControl;12
P:System.Net.Http.Headers.HttpResponseHeaders.ETag;System.Net.Http.Headers;HttpResponseHeaders;ETag;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Trailer;System.Net.Http.Headers;HttpResponseHeaders;get_Trailer;12
P:System.Net.Http.Headers.HttpResponseHeaders.Server;System.Net.Http.Headers;HttpResponseHeaders;Server;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_ETag(System.Net.Http.Headers.EntityTagHeaderValue);System.Net.Http.Headers;HttpResponseHeaders;set_ETag;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Via;System.Net.Http.Headers;HttpResponseHeaders;get_Via;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_Age(System.Nullable{System.TimeSpan});System.Net.Http.Headers;HttpResponseHeaders;set_Age;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_ConnectionClose;System.Net.Http.Headers;HttpResponseHeaders;get_ConnectionClose;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_Location(System.Uri);System.Net.Http.Headers;HttpResponseHeaders;set_Location;12
P:System.Net.Http.Headers.HttpResponseHeaders.TransferEncoding;System.Net.Http.Headers;HttpResponseHeaders;TransferEncoding;12
P:System.Net.Http.Headers.HttpResponseHeaders.Pragma;System.Net.Http.Headers;HttpResponseHeaders;Pragma;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_Location;System.Net.Http.Headers;HttpResponseHeaders;get_Location;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_TransferEncoding;System.Net.Http.Headers;HttpResponseHeaders;get_TransferEncoding;12
P:System.Net.Http.Headers.HttpResponseHeaders.ProxyAuthenticate;System.Net.Http.Headers;HttpResponseHeaders;ProxyAuthenticate;12
M:System.Net.Http.Headers.HttpResponseHeaders.set_Date(System.Nullable{System.DateTimeOffset});System.Net.Http.Headers;HttpResponseHeaders;set_Date;12
P:System.Net.Http.Headers.HttpResponseHeaders.ConnectionClose;System.Net.Http.Headers;HttpResponseHeaders;ConnectionClose;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_WwwAuthenticate;System.Net.Http.Headers;HttpResponseHeaders;get_WwwAuthenticate;12
P:System.Net.Http.Headers.HttpResponseHeaders.Trailer;System.Net.Http.Headers;HttpResponseHeaders;Trailer;12
P:System.Net.Http.Headers.HttpResponseHeaders.Connection;System.Net.Http.Headers;HttpResponseHeaders;Connection;12
P:System.Net.Http.Headers.HttpResponseHeaders.Age;System.Net.Http.Headers;HttpResponseHeaders;Age;12
M:System.Net.Http.Headers.HttpResponseHeaders.get_TransferEncodingChunked;System.Net.Http.Headers;HttpResponseHeaders;get_TransferEncodingChunked;12
P:System.Net.Http.Headers.HttpResponseHeaders.AcceptRanges;System.Net.Http.Headers;HttpResponseHeaders;AcceptRanges;12
P:System.Net.Http.Headers.HttpResponseHeaders.WwwAuthenticate;System.Net.Http.Headers;HttpResponseHeaders;WwwAuthenticate;12
T:System.Net.Http.Headers.MediaTypeHeaderValue;System.Net.Http.Headers;MediaTypeHeaderValue;;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.Equals(System.Object);System.Net.Http.Headers;MediaTypeHeaderValue;Equals;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.Parse(System.String);System.Net.Http.Headers;MediaTypeHeaderValue;Parse;12
P:System.Net.Http.Headers.MediaTypeHeaderValue.Parameters;System.Net.Http.Headers;MediaTypeHeaderValue;Parameters;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.set_MediaType(System.String);System.Net.Http.Headers;MediaTypeHeaderValue;set_MediaType;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.get_Parameters;System.Net.Http.Headers;MediaTypeHeaderValue;get_Parameters;12
P:System.Net.Http.Headers.MediaTypeHeaderValue.MediaType;System.Net.Http.Headers;MediaTypeHeaderValue;MediaType;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.get_MediaType;System.Net.Http.Headers;MediaTypeHeaderValue;get_MediaType;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.#ctor(System.String);System.Net.Http.Headers;MediaTypeHeaderValue;.ctor;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.set_CharSet(System.String);System.Net.Http.Headers;MediaTypeHeaderValue;set_CharSet;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.#ctor(System.Net.Http.Headers.MediaTypeHeaderValue);System.Net.Http.Headers;MediaTypeHeaderValue;.ctor;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.get_CharSet;System.Net.Http.Headers;MediaTypeHeaderValue;get_CharSet;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.ToString;System.Net.Http.Headers;MediaTypeHeaderValue;ToString;12
P:System.Net.Http.Headers.MediaTypeHeaderValue.CharSet;System.Net.Http.Headers;MediaTypeHeaderValue;CharSet;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.TryParse(System.String,System.Net.Http.Headers.MediaTypeHeaderValue@);System.Net.Http.Headers;MediaTypeHeaderValue;TryParse;12
M:System.Net.Http.Headers.MediaTypeHeaderValue.GetHashCode;System.Net.Http.Headers;MediaTypeHeaderValue;GetHashCode;12
T:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue;System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;;12
M:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.get_Quality;System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;get_Quality;12
P:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.Quality;System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;Quality;12
M:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.Parse(System.String);System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;Parse;12
M:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.#ctor(System.String,System.Double);System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;.ctor;12
M:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.#ctor(System.String);System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;.ctor;12
M:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.TryParse(System.String,System.Net.Http.Headers.MediaTypeWithQualityHeaderValue@);System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;TryParse;12
M:System.Net.Http.Headers.MediaTypeWithQualityHeaderValue.set_Quality(System.Nullable{System.Double});System.Net.Http.Headers;MediaTypeWithQualityHeaderValue;set_Quality;12
T:System.Net.Http.Headers.NameValueHeaderValue;System.Net.Http.Headers;NameValueHeaderValue;;12
M:System.Net.Http.Headers.NameValueHeaderValue.Equals(System.Object);System.Net.Http.Headers;NameValueHeaderValue;Equals;12
P:System.Net.Http.Headers.NameValueHeaderValue.Value;System.Net.Http.Headers;NameValueHeaderValue;Value;12
M:System.Net.Http.Headers.NameValueHeaderValue.get_Value;System.Net.Http.Headers;NameValueHeaderValue;get_Value;12
M:System.Net.Http.Headers.NameValueHeaderValue.Parse(System.String);System.Net.Http.Headers;NameValueHeaderValue;Parse;12
M:System.Net.Http.Headers.NameValueHeaderValue.set_Value(System.String);System.Net.Http.Headers;NameValueHeaderValue;set_Value;12
M:System.Net.Http.Headers.NameValueHeaderValue.get_Name;System.Net.Http.Headers;NameValueHeaderValue;get_Name;12
M:System.Net.Http.Headers.NameValueHeaderValue.#ctor(System.String,System.String);System.Net.Http.Headers;NameValueHeaderValue;.ctor;12
M:System.Net.Http.Headers.NameValueHeaderValue.#ctor(System.String);System.Net.Http.Headers;NameValueHeaderValue;.ctor;12
P:System.Net.Http.Headers.NameValueHeaderValue.Name;System.Net.Http.Headers;NameValueHeaderValue;Name;12
M:System.Net.Http.Headers.NameValueHeaderValue.#ctor(System.Net.Http.Headers.NameValueHeaderValue);System.Net.Http.Headers;NameValueHeaderValue;.ctor;12
M:System.Net.Http.Headers.NameValueHeaderValue.ToString;System.Net.Http.Headers;NameValueHeaderValue;ToString;12
M:System.Net.Http.Headers.NameValueHeaderValue.TryParse(System.String,System.Net.Http.Headers.NameValueHeaderValue@);System.Net.Http.Headers;NameValueHeaderValue;TryParse;12
M:System.Net.Http.Headers.NameValueHeaderValue.GetHashCode;System.Net.Http.Headers;NameValueHeaderValue;GetHashCode;12
T:System.Net.Http.Headers.NameValueWithParametersHeaderValue;System.Net.Http.Headers;NameValueWithParametersHeaderValue;;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.Equals(System.Object);System.Net.Http.Headers;NameValueWithParametersHeaderValue;Equals;12
P:System.Net.Http.Headers.NameValueWithParametersHeaderValue.Parameters;System.Net.Http.Headers;NameValueWithParametersHeaderValue;Parameters;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.Parse(System.String);System.Net.Http.Headers;NameValueWithParametersHeaderValue;Parse;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.get_Parameters;System.Net.Http.Headers;NameValueWithParametersHeaderValue;get_Parameters;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.#ctor(System.String,System.String);System.Net.Http.Headers;NameValueWithParametersHeaderValue;.ctor;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.#ctor(System.String);System.Net.Http.Headers;NameValueWithParametersHeaderValue;.ctor;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.#ctor(System.Net.Http.Headers.NameValueWithParametersHeaderValue);System.Net.Http.Headers;NameValueWithParametersHeaderValue;.ctor;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.ToString;System.Net.Http.Headers;NameValueWithParametersHeaderValue;ToString;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.TryParse(System.String,System.Net.Http.Headers.NameValueWithParametersHeaderValue@);System.Net.Http.Headers;NameValueWithParametersHeaderValue;TryParse;12
M:System.Net.Http.Headers.NameValueWithParametersHeaderValue.GetHashCode;System.Net.Http.Headers;NameValueWithParametersHeaderValue;GetHashCode;12
T:System.Net.Http.Headers.ProductHeaderValue;System.Net.Http.Headers;ProductHeaderValue;;12
M:System.Net.Http.Headers.ProductHeaderValue.Equals(System.Object);System.Net.Http.Headers;ProductHeaderValue;Equals;12
P:System.Net.Http.Headers.ProductHeaderValue.Version;System.Net.Http.Headers;ProductHeaderValue;Version;12
M:System.Net.Http.Headers.ProductHeaderValue.Parse(System.String);System.Net.Http.Headers;ProductHeaderValue;Parse;12
M:System.Net.Http.Headers.ProductHeaderValue.get_Name;System.Net.Http.Headers;ProductHeaderValue;get_Name;12
M:System.Net.Http.Headers.ProductHeaderValue.#ctor(System.String,System.String);System.Net.Http.Headers;ProductHeaderValue;.ctor;12
P:System.Net.Http.Headers.ProductHeaderValue.Name;System.Net.Http.Headers;ProductHeaderValue;Name;12
M:System.Net.Http.Headers.ProductHeaderValue.get_Version;System.Net.Http.Headers;ProductHeaderValue;get_Version;12
M:System.Net.Http.Headers.ProductHeaderValue.#ctor(System.String);System.Net.Http.Headers;ProductHeaderValue;.ctor;12
M:System.Net.Http.Headers.ProductHeaderValue.ToString;System.Net.Http.Headers;ProductHeaderValue;ToString;12
M:System.Net.Http.Headers.ProductHeaderValue.TryParse(System.String,System.Net.Http.Headers.ProductHeaderValue@);System.Net.Http.Headers;ProductHeaderValue;TryParse;12
M:System.Net.Http.Headers.ProductHeaderValue.GetHashCode;System.Net.Http.Headers;ProductHeaderValue;GetHashCode;12
T:System.Net.Http.Headers.ProductInfoHeaderValue;System.Net.Http.Headers;ProductInfoHeaderValue;;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.Equals(System.Object);System.Net.Http.Headers;ProductInfoHeaderValue;Equals;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.ToString;System.Net.Http.Headers;ProductInfoHeaderValue;ToString;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.get_Product;System.Net.Http.Headers;ProductInfoHeaderValue;get_Product;12
P:System.Net.Http.Headers.ProductInfoHeaderValue.Comment;System.Net.Http.Headers;ProductInfoHeaderValue;Comment;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.Parse(System.String);System.Net.Http.Headers;ProductInfoHeaderValue;Parse;12
P:System.Net.Http.Headers.ProductInfoHeaderValue.Product;System.Net.Http.Headers;ProductInfoHeaderValue;Product;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.#ctor(System.String,System.String);System.Net.Http.Headers;ProductInfoHeaderValue;.ctor;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.#ctor(System.String);System.Net.Http.Headers;ProductInfoHeaderValue;.ctor;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.#ctor(System.Net.Http.Headers.ProductHeaderValue);System.Net.Http.Headers;ProductInfoHeaderValue;.ctor;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.get_Comment;System.Net.Http.Headers;ProductInfoHeaderValue;get_Comment;12
M:System.Net.Http.Headers.ProductInfoHeaderValue.TryParse(System.String,System.Net.Http.Headers.ProductInfoHeaderValue@);System.Net.Http.Headers;ProductInfoHeaderValue;TryParse;12
